immanent,j
inward,j
knowing,j
advertiser,n
escalation,n
innovator,n
lapse,n
laugh,n
self-government,n
sunscreen,n
sway,n
infrequently,r
remake,v
bankrupt,j
exempt,j
packed,j
speaking,j
apparition,n
cricket,n
depreciation,n
diaphragm,n
disdain,n
invertebrate,n
otherness,n
predictability,n
tanker,n
convincingly,r
open,r
disintegrate,v
altruistic,j
illiterate,j
impractical,j
inverted,j
overnight,j
riparian,j
treated,j
adultery,n
agitation,n
baroque,n
bulge,n
piping,n
protester,n
turnaround,n
oppress,v
size,v
ashamed,j
culinary,j
deserving,j
dormant,j
exogenous,j
fascist,j
wide-ranging,j
forty-five,m
exponent,n
goodwill,n
irregularity,n
neon,n
parenthesis,n
peach,n
self-evaluation,n
strengthening,n
Croatian,j
iconic,j
sleek,j
trinitarian,j
unambiguous,j
victorious,j
dopamine,n
romanticism,n
intuitively,r
slap,v
Mexican-American,j
reasoned,j
slender,j
biographer,n
constructivism,n
cradle,n
doorway,n
heap,n
hop,n
lubricant,n
noble,n
rebirth,n
orally,r
cap,v
Baltic,j
inescapable,j
twenty-three,m
alert,n
connectedness,n
exploit,n
homophobia,n
hypocrisy,n
importer,n
ligament,n
pronoun,n
quarrel,n
salinity,n
single,n
washing,n
hi,u
choke,v
curl,v
hinge,v
vomit,v
covered,j
life-threatening,j
caller,n
maze,n
motel,n
roster,n
timetable,n
violin,n
weaponry,n
purify,v
smuggle,v
blatant,j
clear-cut,j
Scandinavian,j
seated,j
self-evident,j
vacant,j
aggressor,n
heartland,n
nonathlete,n
pistol,n
spectroscopy,n
subsample,n
visitation,n
downstream,r
despise,v
thin,v
Filipino,j
segregated,j
stereotyped,j
unmanned,j
analyzer,n
refinery,n
structuring,n
peacefully,r
dine,v
glance,v
floating-point,j
intelligible,j
journalistic,j
Lithuanian,j
poignant,j
ruthless,j
vested,j
floodplain,n
radicalism,n
saliva,n
tubing,n
wrath,n
emphatically,r
eject,v
hurry,v
waive,v
bipartisan,j
extraterrestrial,j
homophobic,j
kinetic,j
outrageous,j
pelvic,j
probing,j
trusted,j
insecticide,n
raise,n
subtlety,n
traditionalist,n
wrong,n
repel,v
grounded,j
honorary,j
larval,j
barracks,n
outflow,n
photosynthesis,n
reassurance,n
rigidity,n
subtype,n
tattoo,n
inward,r
subside,v
appellate,j
holding,j
unpaid,j
aerosol,n
amplification,n
anguish,n
boulder,n
cocoa,n
connectivity,n
endpoint,n
hardwood,n
kick,n
mama,n
manhood,n
packing,n
queue,n
raft,n
retina,n
rust,n
sanctity,n
sheikh,n
slowdown,n
flock,v
spiral,v
arterial,j
disturbed,j
express,j
parasitic,j
unanticipated,j
unrestricted,j
weary,j
detriment,n
eradication,n
motto,n
tenor,n
wafer,n
unilaterally,r
harden,v
instill,v
resurrect,v
side,v
stroll,v
algal,j
alike,j
enlarged,j
flowing,j
low-level,j
peacekeeping,j
primal,j
radiant,j
unprepared,j
anemia,n
gorge,n
layoff,n
mariner,n
transfusion,n
trappings,n
downward,r
unanimously,r
unwittingly,r
air,v
circumscribe,v
delight,v
rejoice,v
underwrite,v
wheel,v
amenable,j
archetypal,j
computed,j
fibrous,j
tertiary,j
blossom,n
op,n
vacancy,n
rebel,v
floral,j
inductive,j
intercultural,j
rude,j
aroma,n
freight,n
payload,n
repeat,n
veggie,n
cram,v
dim,v
veto,v
Arabian,j
coliform,j
diocesan,j
empowering,j
insensitive,j
instantaneous,j
Tamil,j
unmistakable,j
agony,n
assay,n
austerity,n
explosives,n
housewife,n
perfume,n
savage,n
self-assessment,n
vista,n
anti-semitic,j
deceptive,j
dissimilar,j
laden,j
midlife,j
parotid,j
Philippine,j
poorly,j
struggling,j
bedrock,n
chap,n
consolation,n
fore,n
praxis,n
like,r
deconstruct,v
fend,v
reset,v
charged,j
clandestine,j
fluent,j
retarded,j
rotary,j
Venetian,j
admirer,n
badge,n
caucus,n
deformity,n
doom,n
intruder,n
luminosity,n
rebound,n
watcher,n
hug,v
network,v
rebound,v
roar,v
tread,v
confirmatory,j
downstream,j
phenomenal,j
Venezuelan,j
covariance,n
gal,n
martyrdom,n
monologue,n
necrosis,n
outskirts,n
phi,n
faithfully,r
unquestionably,r
enigmatic,j
fabulous,j
labeled,j
convection,n
craving,n
euthanasia,n
IPod,n
kernel,n
oasis,n
picnic,n
serpent,n
think,n
throw,n
titanium,n
fiercely,r
legitimately,r
intrude,v
terrify,v
weep,v
antagonistic,j
eclectic,j
fiery,j
seamless,j
sensual,j
uninsured,j
abscess,n
champagne,n
rhyme,n
sheriff,n
surveyor,n
urchin,n
backwards,r
doubtless,r
ameliorate,v
denominational,j
grammatical,j
HIV-positive,j
prolific,j
puzzling,j
sociodemographic,j
stubborn,j
undeniable,j
handler,n
lance,n
sorcery,n
hereafter,r
hack,v
commensurate,j
inspiring,j
morphological,j
Newtonian,j
antidote,n
backer,n
beggar,n
communicator,n
droplet,n
dynamism,n
generality,n
graffiti,n
preponderance,n
rug,n
souvenir,n
sustenance,n
bathe,v
flank,v
basal,j
detached,j
forgotten,j
grazing,j
illusory,j
interagency,j
shaped,j
shrinking,j
untouched,j
up,j
aspen,n
disengagement,n
graft,n
haul,n
lattice,n
seawater,n
vertigo,n
weevil,n
rationally,r
frequent,v
legalize,v
liberalize,v
delighted,j
indefinite,j
irresistible,j
mammalian,j
pandemic,j
pre-war,j
rebellious,j
cardboard,n
commemoration,n
dislike,n
impasse,n
responder,n
spectrometer,n
surf,n
tribune,n
abate,v
decree,v
reassert,v
rout,v
stray,v
subordinate,v
triumph,v
adopted,j
boiling,j
bulky,j
first-person,j
Franciscan,j
head,j
hurt,j
performative,j
prompt,j
said,j
triangular,j
one-fifth,m
acronym,n
dial,n
herbicide,n
micron,n
protectionism,n
recruiter,n
rectangle,n
repeal,n
riddle,n
rig,n
robotics,n
sunspot,n
appraise,v
confide,v
farm,v
pound,v
trump,v
antecedent,j
contiguous,j
efficacious,j
Georgian,j
Caucasian,n
comic,n
heroism,n
incline,n
intestine,n
MANOVA,n
purchaser,n
glide,v
collected,j
diversified,j
intangible,j
unregulated,j
annoyance,n
atonement,n
centralization,n
cruiser,n
demonstrator,n
importation,n
malignancy,n
midpoint,n
mistrust,n
partisan,n
tonsillectomy,n
metaphorically,r
downsize,v
wreak,v
inasmuch,c
age-related,j
answering,j
dispersed,j
inconclusive,j
apprentice,n
femme,n
granite,n
jam,n
panelist,n
vowel,n
eastward,r
breach,v
down,j
hypothesized,j
imperialist,j
insane,j
post,j
postmodernist,j
reckless,j
bloodstream,n
physiologist,n
wallet,n
domestically,r
indoors,r
wrongly,r
marvel,v
sniff,v
respecting,i
baccalaureate,j
cinematic,j
consultative,j
improbable,j
justified,j
maladaptive,j
nomadic,j
nude,j
salivary,j
unsatisfactory,j
chill,n
cutter,n
distinctiveness,n
fallacy,n
incompetence,n
nylon,n
occupancy,n
relapse,n
rendition,n
southerner,n
stealth,n
rearrange,v
scar,v
contemplative,j
infrequent,j
masked,j
stratified,j
tonal,j
vernacular,j
antithesis,n
attacker,n
cloak,n
motivator,n
resettlement,n
sunshine,n
wrap,n
popularize,v
diabetic,j
flowering,j
pre-emptive,j
unused,j
urinary,j
virgin,j
Zulu,j
fatality,n
homestead,n
Iranian,n
mestizo,n
methamphetamine,n
payout,n
pelvis,n
downtown,r
expert,j
lowered,j
savvy,j
transcendental,j
adaptability,n
borderline,n
drilling,n
drop-off,n
malnutrition,n
nutritionist,n
scattering,n
varsity,n
patrol,v
secrete,v
armored,j
postdoctoral,j
sliding,j
vertebrate,j
archipelago,n
catechism,n
destroyer,n
essential,n
ferry,n
locomotive,n
preserve,n
proprietor,n
pulpit,n
trafficker,n
gauge,v
adversarial,j
mandated,j
Yugoslav,j
encryption,n
grounding,n
hallucination,n
magisterium,n
menace,n
overhead,n
plutonium,n
puberty,n
telegraph,n
thunder,n
vole,n
whistle,n
politicize,v
shore,v
thy,a
born,j
contrary,j
feeding,j
non-hispanic,j
pre-eminent,j
succeeding,j
world-class,j
bison,n
brace,n
lettuce,n
preschooler,n
sac,n
statehood,n
tutorial,n
definitively,r
cough,v
err,v
factor,v
superimpose,v
accelerating,j
domesticated,j
prescriptive,j
terrifying,j
confessional,n
dismay,n
exegesis,n
fervor,n
interconnection,n
masturbation,n
Maya,n
percussion,n
redundancy,n
satire,n
annex,v
revere,v
sow,v
till,c
bald,j
erratic,j
fraternal,j
gaseous,j
ambulance,n
aureus,n
hyperactivity,n
italics,n
mainstream,n
stew,n
stump,n
want,n
converse,v
disapprove,v
levy,v
tinker,v
Armenian,j
enclosed,j
flourishing,j
start-up,j
uncanny,j
affluence,n
encroachment,n
infertility,n
welding,n
zip,n
dot,v
modulate,v
simmer,v
anthropogenic,j
childbearing,j
frank,j
on-screen,j
righteous,j
feeder,n
presenter,n
self-worth,n
richly,r
rigorously,r
budget,v
corrupt,v
sift,v
biotic,j
episodic,j
nostalgic,j
confluence,n
conveyor,n
disregard,n
fad,n
following,n
rash,n
redesign,n
say,n
scrub,n
doubly,r
inversely,r
upright,r
cripple,v
deduct,v
recast,v
retail,v
surmise,v
antithetical,j
arduous,j
corporal,j
elitist,j
paranoid,j
Spanish-speaking,j
underdeveloped,j
complementarity,n
debacle,n
faucet,n
intensification,n
landslide,n
longitude,n
out-group,n
parachute,n
polarity,n
rationalization,n
vest,n
cognitively,r
best,v
replenish,v
sluggish,j
thirds,m
cafeteria,n
lifespan,n
visibly,r
shrug,v
articulated,j
opportunistic,j
preserving,j
discernment,n
extremism,n
gloss,n
hatchery,n
herald,n
kiss,n
neurotransmitter,n
weaver,n
ta,u
commend,v
fast,v
outsource,v
trick,v
brisk,j
mounting,j
baking,n
breaking,n
dilution,n
etiquette,n
gentile,n
marvel,n
purgatory,n
repentance,n
tortoise,n
warship,n
infra,r
outright,r
centralize,v
hurl,v
dazzling,j
inflationary,j
labor-intensive,j
long-lasting,j
mediating,j
medium-sized,j
monochrome,j
muddy,j
stepwise,j
strenuous,j
hopelessness,n
welcome,n
correspondingly,r
unduly,r
legislate,v
mingle,v
cylindrical,j
deepening,j
foreign-born,j
forested,j
rightful,j
absurdity,n
dove,n
environmentalism,n
freeze,n
industrialist,n
lymphoma,n
paste,n
purification,n
secession,n
sincerity,n
talking,n
throughput,n
utopia,n
wrongdoing,n
generously,r
brief,v
reconfigure,v
excluding,i
tedious,j
carpenter,n
condensate,n
corona,n
dusk,n
entanglement,n
homage,n
iPhone,n
pageant,n
planetarium,n
quarry,n
scribe,n
vestige,n
graphically,r
mounted,j
rotating,j
animosity,n
bushel,n
cactus,n
revitalization,n
runway,n
signification,n
scrap,v
seed,v
string,v
cardinal,j
geriatric,j
lawful,j
oblique,j
resting,j
antagonist,n
borrower,n
circuitry,n
colonizer,n
offensive,n
signatory,n
thrift,n
connote,v
interrogate,v
assumed,j
battered,j
candid,j
nuanced,j
Panamanian,j
sprawling,j
seventy-five,m
chairperson,n
firewall,n
hog,n
incineration,n
Koran,n
lichen,n
mysticism,n
reprint,n
tableau,n
underachievement,n
improperly,r
inland,r
assassinate,v
irritate,v
spy,v
agreed,j
ascetic,j
dated,j
mentoring,j
pro-life,j
shaping,j
spreading,j
unmet,j
wicked,j
collage,n
conjecture,n
decency,n
dissenter,n
maltreatment,n
nozzle,n
polemic,n
revolutionary,n
subsection,n
throttle,n
totalitarianism,n
hopelessly,r
abstain,v
mislead,v
persecute,v
rinse,v
anti-inflammatory,j
descending,j
disputed,j
faith-based,j
twenty-six,m
Buddhist,n
eyebrow,n
lotus,n
olive,n
underclass,n
modestly,r
persistently,r
unequivocally,r
buffer,v
clog,v
immigrate,v
penalize,v
vibrate,v
achievable,j
cystic,j
paired,j
porous,j
sealed,j
asphalt,n
carnivore,n
conscription,n
desegregation,n
dictate,n
entrepreneurship,n
fossa,n
interchange,n
overthrow,n
bitterly,r
mathematically,r
musically,r
succinctly,r
conspire,v
meditate,v
prime,v
rework,v
swirl,v
avian,j
bass,j
meteorological,j
self-sufficient,j
Somali,j
stolen,j
headphone,n
immortality,n
immunization,n
mourning,n
notch,n
politicization,n
Saudi,n
shovel,n
weaving,n
yam,n
weakly,r
escort,v
reread,v
aspiring,j
fiber-optic,j
mediocre,j
stern,j
achiever,n
archetype,n
dialysis,n
equal,n
farewell,n
hysteria,n
mileage,n
non-white,n
occultation,n
pod,n
tar,n
luckily,r
localize,v
redress,v
thrill,v
fraudulent,j
longer-term,j
adhesion,n
clamp,n
cosmetics,n
figurine,n
firefighter,n
implantation,n
oxidation,n
platoon,n
preview,n
self-awareness,n
sprint,n
staging,n
suitability,n
trophy,n
tuft,n
differentially,r
postoperatively,r
slate,v
alpine,j
outraged,j
restored,j
botanist,n
concordance,n
grandeur,n
moderate,n
naturalism,n
parole,n
progressive,n
propriety,n
provocation,n
vortex,n
willow,n
ultra,r
um,u
addict,v
demolish,v
engulf,v
synchronize,v
Aristotelian,j
controlling,j
dummy,j
offending,j
paradigmatic,j
space-time,j
acreage,n
bitterness,n
chant,n
close-up,n
compliment,n
demolition,n
dumping,n
flyer,n
gatekeeper,n
grease,n
hire,n
linguist,n
parlor,n
reparation,n
repayment,n
savanna,n
theorizing,n
popularly,r
accredit,v
darken,v
rectify,v
salvage,v
Freudian,j
geologic,j
matched,j
obsessive,j
questioning,j
shocked,j
stand-alone,j
bounty,n
buyout,n
hype,n
inauguration,n
millisecond,n
pedestal,n
presupposition,n
schoolchild,n
shampoo,n
swarm,n
upbringing,n
insult,v
oust,v
redistribute,v
tone,v
distressed,j
edible,j
insidious,j
jurisdictional,j
unexplained,j
chronicler,n
deacon,n
giver,n
idiot,n
mattress,n
millionaire,n
mystic,n
paranoia,n
stronghold,n
dissect,v
comforting,j
loaded,j
paramilitary,j
pointed,j
relativistic,j
clustering,n
credence,n
cropland,n
drafting,n
labyrinth,n
mussels,n
paycheck,n
sinusitis,n
distinctively,r
bang,v
churn,v
dangle,v
patent,v
revel,v
squat,v
wax,v
Basque,j
elemental,j
worsening,j
bliss,n
climber,n
delinquent,n
disinfection,n
legalization,n
localization,n
maid,n
outlay,n
salespeople,n
northward,r
dash,v
degenerate,j
mythological,j
stagnant,j
symbiotic,j
tympanic,j
almond,n
cockpit,n
cooler,n
fraternity,n
inbreeding,n
pretext,n
rationalism,n
rum,n
violator,n
arbitrarily,r
exponentially,r
passively,r
disarm,v
minister,v
shoulder,v
Alaskan,j
concise,j
fast-growing,j
nocturnal,j
pelagic,j
Shiite,j
crackdown,n
disbelief,n
falcon,n
fry,n
ham,n
infarction,n
necklace,n
onslaught,n
pharmacist,n
rarity,n
waterfall,n
boldly,r
tow,v
acknowledged,j
dissident,j
feudal,j
Kenyan,j
pre-columbian,j
Sudanese,j
unbiased,j
vegetative,j
barrage,n
epithet,n
futility,n
postage,n
tee,n
whim,n
momentarily,r
wow,u
batter,v
clothe,v
encircle,v
fortify,v
jam,v
query,v
submerge,v
justifiable,j
unspecified,j
buy,n
footstep,n
majesty,n
original,n
perseverance,n
petitioner,n
razor,n
respectability,n
scalp,n
shaping,n
ashore,r
leach,v
sculpt,v
vent,v
runaway,j
applause,n
cosmologist,n
cross-section,n
expatriate,n
isle,n
know-how,n
lighter,n
lore,n
predominance,n
quadrant,n
Qur'an,n
Yoruba,n
casually,r
conspicuously,r
bank,v
detract,v
extinguish,v
tweak,v
anti-American,j
called,j
cutting-edge,j
dialogic,j
dimensional,j
greedy,j
horrific,j
precolonial,j
undisturbed,j
choosing,n
cliche,n
filtering,n
grinder,n
beforehand,r
unfairly,r
beware,v
formalize,v
articulate,j
chilling,j
cute,j
full-fledged,j
immortal,j
token,j
undifferentiated,j
unnamed,j
blockade,n
broadcaster,n
cabbage,n
kidnapping,n
optic,n
penchant,n
smallpox,n
thirst,n
bat,v
book,v
crown,v
scour,v
attire,n
carcinogen,n
fallout,n
gall,n
lithium,n
nodule,n
polling,n
redefinition,n
shack,n
skater,n
vanilla,n
walnut,n
wares,n
tally,v
high-frequency,j
oblivious,j
obstructive,j
apnea,n
axle,n
commuter,n
pundit,n
syrup,n
envelop,v
incarcerate,v
compulsive,j
drug-related,j
interacting,j
intolerable,j
metaphoric,j
mistaken,j
mucosal,j
priestly,j
allergen,n
chalk,n
cleavage,n
conservationist,n
homily,n
itinerary,n
octave,n
pedal,n
righteousness,n
tan,n
relentlessly,r
aha,u
automate,v
dodge,v
envy,v
exact,v
hospitalize,v
personalize,v
booming,j
emblematic,j
high-ranking,j
impatient,j
mock,j
pluralist,j
sponsored,j
analogue,n
bust,n
demeanor,n
envoy,n
fable,n
latex,n
panorama,n
respiration,n
seeing,n
brilliantly,r
vain,r
dawn,v
loot,v
amorphous,j
exclusionary,j
palliative,j
uncontrollable,j
anti-depressant,n
brow,n
gown,n
hybridization,n
incest,n
inconvenience,n
resiliency,n
squash,n
vertebra,n
democratically,r
lengthen,v
cheerful,j
superstitious,j
twenty-seven,m
hindsight,n
mismatch,n
pendulum,n
personhood,n
perturbation,n
photojournalism,n
synergy,n
co-author,v
content,v
hedge,v
jog,v
stalk,v
Amish,j
customized,j
extremist,j
hard-working,j
market-based,j
self-serving,j
abbey,n
coupon,n
deflection,n
flip,n
inaction,n
incursion,n
seduction,n
self-expression,n
turnout,n
appease,v
branch,v
regress,v
confrontational,j
itinerant,j
penetrating,j
polished,j
touching,j
unparalleled,j
unqualified,j
Chicano,n
crocodile,n
lumbar,n
overload,n
pavilion,n
readership,n
saddle,n
secularist,n
upstream,r
brace,v
pen,v
police,v
prop,v
reinstate,v
stab,v
stigmatize,v
weather,v
fleeting,j
obligatory,j
reformist,j
veterinary,j
beacon,n
focuser,n
orchid,n
prelude,n
stratosphere,n
forcibly,r
counterbalance,v
straddle,v
subdivide,v
ancillary,j
veritable,j
half-century,n
hermeneutics,n
inevitability,n
prologue,n
massage,v
rehabilitate,v
evocative,j
impulsive,j
restoring,j
exponential,n
fingertip,n
fission,n
inset,n
mutant,n
nighttime,n
ordeal,n
PDA,n
spec,n
trough,n
yearning,n
skillfully,r
crystallize,v
remarry,v
vindicate,v
whichever,d
inviting,j
quintessential,j
binge,n
camping,n
crossover,n
fastener,n
infringement,n
mail-order,n
narcissism,n
nave,n
pretension,n
silhouette,n
tango,n
dust,v
shove,v
transpire,v
astute,j
controllable,j
incomprehensible,j
lavish,j
solemn,j
unethical,j
dryer,n
festivity,n
dearly,r
admonish,v
polish,v
contraceptive,j
graceful,j
private-sector,j
rounded,j
trustworthy,j
unrecognized,j
bowling,n
cholera,n
horsepower,n
mangrove,n
mantra,n
opium,n
starch,n
stint,n
suffrage,n
takeoff,n
tusk,n
digitize,v
glorify,v
phone,v
defiant,j
woody,j
twenty-eight,m
afterlife,n
commune,n
constitutionality,n
flagship,n
ideation,n
kappa,n
marrow,n
reinforcer,n
absent,v
cement,v
explicate,v
Albanian,j
momentous,j
star,j
triumphant,j
boon,n
discord,n
ration,n
refrain,n
rein,n
Syrian,n
torpedo,n
keenly,r
materially,r
beset,v
reassess,v
regenerate,v
allowable,j
analogical,j
comprehensible,j
cross-country,j
poisonous,j
sinister,j
superconducting,j
bluff,n
chop,n
credit-card,n
espionage,n
flourish,n
Mormon,n
spindle,n
swath,n
tyrant,n
electrically,r
mechanically,r
disappoint,v
assured,j
inert,j
inshore,j
one-sided,j
pornographic,j
single-parent,j
two-fold,j
vigilant,j
wasteful,j
backpack,n
clown,n
conscript,n
extra,n
fragrance,n
optimist,n
rubble,n
splendor,n
sterilization,n
timer,n
prematurely,r
upwards,r
acquiesce,v
deplore,v
muse,v
pluck,v
asymmetrical,j
attracting,j
damp,j
ecstatic,j
mammoth,j
sexist,j
tax-free,j
annex,n
ascendancy,n
biofuel,n
calamity,n
compiler,n
exhortation,n
fang,n
liquidity,n
malware,n
nanotechnology,n
peasantry,n
salsa,n
seabed,n
semantics,n
quick,r
thinly,r
critique,v
foreshadow,v
personify,v
reintroduce,v
traffic,v
dwindling,j
like-minded,j
weakest,j
antelope,n
compatriot,n
framer,n
framing,n
keystone,n
modulation,n
physique,n
Spanish,n
stud,n
ye,p
democratize,v
steep,v
acidic,j
anti-dumping,j
Aztec,j
condensed,j
constructed,j
enriched,j
functioning,j
Icelandic,j
nutritious,j
philosophic,j
shaky,j
switched,j
tasty,j
worrisome,j
cinnamon,n
nap,n
ontology,n
payer,n
reactivity,n
sailing,n
segmentation,n
wonderfully,r
crop,v
extol,v
litter,v
partition,v
five-point,j
fluid,j
queer,j
resonant,j
rheumatoid,j
visceral,j
additive,n
crook,n
disobedience,n
inquisition,n
leopard,n
premier,n
victor,n
waiter,n
marshal,v
opposite,i
ever-increasing,j
intimidating,j
publicized,j
abyss,n
assent,n
countryman,n
installment,n
intelligentsia,n
mainstay,n
mammogram,n
palate,n
posting,n
restatement,n
self-reliance,n
sync,n
toast,n
urgently,r
dwarf,v
rattle,v
baked,j
branching,j
cranial,j
extravagant,j
mosaic,j
murky,j
protectionist,j
racial/ethnic,j
separatist,j
telescopic,j
waiting,j
baboon,n
meridian,n
misbehavior,n
pebble,n
vigilance,n
aesthetically,r
censor,v
clap,v
prize,v
reimburse,v
sin,v
adaptable,j
cooling,j
corrosive,j
empathic,j
kind,j
molten,j
Parisian,j
unspoken,j
virulent,j
charisma,n
dough,n
facilitation,n
fill,n
random,r
congregate,v
reunite,v
colonized,j
defeated,j
defensible,j
globalized,j
interrater,j
meticulous,j
objectionable,j
ordained,j
sectoral,j
cohesiveness,n
dermatologist,n
linen,n
phrasing,n
risk-taking,n
thrombosis,n
tracer,n
umpire,n
cooperatively,r
double,r
twofold,r
denigrate,v
disengage,v
fake,v
reciprocate,v
cozy,j
fictitious,j
luxurious,j
momentary,j
populous,j
self-employed,j
six-month,j
unlawful,j
coder,n
dioxin,n
elm,n
fund-raiser,n
ignition,n
phoneme,n
progeny,n
recitation,n
reel,n
saver,n
singularity,n
staircase,n
taker,n
tow,n
behold,v
intersperse,v
dignified,j
imaginable,j
pernicious,j
apathy,n
etching,n
intrigue,n
pairing,n
sheath,n
squatter,n
sting,n
supercomputer,n
synonym,n
vernacular,n
intensively,r
annihilate,v
compact,v
overrule,v
pride,v
relish,v
woo,v
frightened,j
generative,j
higher-order,j
incipient,j
lexical,j
mountainous,j
tan,j
unequivocal,j
auditorium,n
birthplace,n
complexion,n
hamburger,n
loophole,n
muffin,n
sabbatical,n
seam,n
sitting,n
conflate,v
enshrine,v
inculcate,v
net,v
catalytic,j
delightful,j
leafy,j
limitless,j
monstrous,j
transpersonal,j
one-fourth,m
entropy,n
horseback,n
maternity,n
nectar,n
neuroscience,n
semblance,n
shoot,n
attenuate,v
cloud,v
embarrass,v
forward,v
fragment,v
lighten,v
overflow,v
depressing,j
interreligious,j
picturesque,j
trophic,j
vulgar,j
annihilation,n
carbonate,n
effigy,n
parrot,n
slack,n
splash,n
temp,n
autoimmune,j
disinterested,j
gracious,j
interchangeable,j
mid-nineteenth,m
impotence,n
jihadist,n
midday,n
overtone,n
postgraduate,n
reclamation,n
thunderstorm,n
uterus,n
midway,r
buttress,v
overlay,v
Ghanaian,j
Malaysian,j
manned,j
networked,j
underserved,j
unsustainable,j
acquiescence,n
attic,n
cellphone,n
paperback,n
racist,n
ranching,n
sincerely,r
console,v
crank,v
depress,v
drip,v
individualize,v
thicken,v
cyclic,j
eldest,j
insistent,j
pricey,j
unwelcome,j
well-developed,j
broom,n
flashlight,n
Hawaiian,n
insurrection,n
MRI,n
pane,n
readability,n
sole,n
torch,n
damn,v
drape,v
instigate,v
award-winning,j
countervailing,j
directed,j
diseased,j
exhausted,j
glossy,j
lyric,j
marketable,j
photovoltaic,j
pleasurable,j
recursive,j
staunch,j
traveling,j
unchecked,j
dictum,n
moose,n
powerlessness,n
pretense,n
ref,n
relay,n
shipyard,n
finalize,v
amusing,j
manipulative,j
starving,j
untrained,j
work-related,j
airflow,n
balcony,n
favela,n
fireball,n
foliage,n
jumper,n
mismanagement,n
nematode,n
scaffolding,n
swap,n
timeline,n
digitally,r
familiarize,v
forgo,v
idealize,v
input,v
subdue,v
veer,v
burdensome,j
figural,j
materialistic,j
metacognitive,j
platonic,j
plural,j
Romanian,j
skinny,j
unwarranted,j
dormitory,n
eigenvalue,n
focalization,n
funnel,n
kinetics,n
meningitis,n
militarism,n
motherboard,n
peculiarity,n
petal,n
punctuation,n
quarantine,n
skier,n
eloquently,r
bail,v
impel,v
monopolize,v
outreach,v
lieu,i
away,j
humid,j
inflated,j
principled,j
televised,j
unchanging,j
Apache,n
avalanche,n
borough,n
casing,n
cleanliness,n
clipping,n
cucumber,n
disillusionment,n
exchanger,n
hyena,n
incompatibility,n
materiality,n
treasurer,n
zebra,n
Zionist,n
optimally,r
quicken,v
spurn,v
weed,v
anti,j
brand-new,j
fat-free,j
in-class,j
mitochondrial,j
Moroccan,j
muted,j
prohibited,j
quicker,j
school-wide,j
acupuncture,n
candidacy,n
clove,n
diode,n
duo,n
implement,n
legality,n
musicianship,n
outcry,n
policing,n
quad,n
rangeland,n
shale,n
trickster,n
nominally,r
unsuccessfully,r
blaze,v
commercialize,v
instill,v
recharge,v
assorted,j
Bolivian,j
compliant,j
drunken,j
ten-year,j
trim,j
comeback,n
completeness,n
drying,n
evocation,n
furnishings,n
illiteracy,n
indoctrination,n
martini,n
permanence,n
sideline,n
singular,n
turbo,n
versatility,n
calmly,r
falsely,r
front,r
dwindle,v
entangle,v
panic,v
sabotage,v
aerodynamic,j
blocking,j
evergreen,j
musculoskeletal,j
subsidized,j
ache,n
assassin,n
biomechanics,n
boil,n
chromium,n
comb,n
czar,n
fluorescence,n
junta,n
keynote,n
larynx,n
stipulation,n
vault,n
vogue,n
confiscate,v
defuse,v
fling,v
savor,v
subsist,v
breathtaking,j
egregious,j
full-blown,j
mechanistic,j
proverbial,j
rustic,j
synchronous,j
unfit,j
circus,n
herder,n
mating,n
otter,n
practicality,n
re-evaluation,n
refrigeration,n
suction,n
tally,n
duly,r
unnecessarily,r
halve,v
legitimate,v
alienated,j
puzzled,j
semi-structured,j
warring,j
well-documented,j
aggressiveness,n
bystander,n
capitalization,n
clergyman,n
denunciation,n
herpes,n
indulgence,n
obscurity,n
sneakers,n
spruce,n
toolbar,n
meaningfully,r
bark,v
distrust,v
embellish,v
persevere,v
remodel,v
seep,v
attainable,j
avant-garde,j
concentric,j
polluted,j
affliction,n
appendage,n
circular,n
companionship,n
conundrum,n
freeway,n
impunity,n
cheaply,r
sequentially,r
hello,u
gamble,v
impinge,v
infringe,v
appointed,j
contagious,j
decorated,j
indeterminate,j
miscellaneous,j
plenary,j
powered,j
purported,j
welcoming,j
adjudication,n
bottleneck,n
bunker,n
escort,n
failing,n
guidebook,n
nanotube,n
outgrowth,n
powerhouse,n
roommate,n
scarf,n
trumpet,n
satisfactorily,r
securely,r
inundate,v
overrun,v
upload,v
extraneous,j
included,j
inconceivable,j
indiscriminate,j
obscene,j
sculptural,j
Trojan,j
cancellation,n
insanity,n
minivan,n
misperception,n
Mongol,n
orbiter,n
panacea,n
porter,n
quotient,n
remission,n
respite,n
shingle,n
swim,n
tonic,n
trance,n
waterfront,n
congratulate,v
nudge,v
ski,v
Apache,j
English-language,j
disguise,n
hard-liner,n
interrupt,n
looting,n
oeuvre,n
reliquary,n
Salvadoran,n
sap,n
brag,v
evince,v
languish,v
nestle,v
wreck,v
affiliated,j
evolved,j
fluctuating,j
frivolous,j
refreshing,j
axiom,n
cacao,n
circumference,n
daycare,n
diagnostics,n
earner,n
felony,n
feud,n
fray,n
fuse,n
longline,n
malaise,n
phenotype,n
polo,n
quadriceps,n
sender,n
tapestry,n
triplet,n
washer,n
educationally,r
passionately,r
patiently,r
deport,v
major,v
partake,v
blue-collar,j
carnival,j
invalid,j
tantamount,j
willful,j
brilliance,n
claimant,n
climb,n
exerciser,n
high,n
impurity,n
lexicon,n
